Dataset,Row,N_Sample,Col,Seed,Mismatch,FlipTry,Flipped,Flip_Percentage,Tr_Acc,Val_Acc,Tr_loss,Val_loss
mc2.csv,161,128,39,80,1,1,10,6.21,0.75,0.7058823529411765,0.5213615894317627,0.5766283273696899
mc2.csv,161,128,39,90,1,1,1,0.62,0.7222222222222222,0.7058823529411765,0.5474298000335693,0.5702129602432251
disclosure_x_noise.csv,662,529,3,0,1,1,1,0.15,0.492436974789916,0.5373134328358209,0.6937633752822876,0.6923644542694092
disclosure_x_noise.csv,662,529,3,10,1,1,1,0.15,0.5579831932773109,0.582089552238806,0.6870555877685547,0.6891018152236938
disclosure_x_noise.csv,662,529,3,20,1,1,3,0.45,0.507563025210084,0.4626865671641791,0.6925271153450012,0.6984750032424927
disclosure_x_noise.csv,662,529,3,30,1,1,1,0.15,0.5008403361344538,0.5671641791044776,0.6923185586929321,0.6888954639434814
disclosure_x_noise.csv,662,529,3,50,1,1,18,2.72,0.5529411764705883,0.5671641791044776,0.6852877140045166,0.6896389722824097
disclosure_x_noise.csv,662,529,3,60,1,1,6,0.91,0.5495798319327732,0.6417910447761194,0.6874045133590698,0.6840276122093201
disclosure_x_noise.csv,662,529,3,70,1,1,1,0.15,0.5512605042016807,0.5373134328358209,0.6913449168205261,0.6912420392036438
disclosure_x_noise.csv,662,529,3,80,1,1,8,1.21,0.5310924369747899,0.47761194029850745,0.6905665397644043,0.6952493786811829
disclosure_x_noise.csv,662,529,3,90,1,1,9,1.36,0.5243697478991597,0.5373134328358209,0.6882283687591553,0.6897792220115662
mux6.csv,128,102,6,0,1,1,2,1.56,0.48695652173913045,0.6153846153846154,0.7224107384681702,0.6664988398551941
mux6.csv,128,102,6,10,1,1,6,4.69,0.8521739130434782,0.7692307692307693,0.47746697068214417,0.45638376474380493
mux6.csv,128,102,6,20,1,1,24,18.75,0.5391304347826087,0.6153846153846154,0.6793199181556702,0.6729291677474976
mux6.csv,128,102,6,30,1,1,5,3.91,0.8347826086956521,0.7692307692307693,0.44266995787620544,0.42690786719322205
mux6.csv,128,102,6,40,1,1,4,3.12,0.8,0.7692307692307693,0.5183682441711426,0.5351077318191528
mux6.csv,128,102,6,50,1,1,2,1.56,0.9043478260869565,0.9230769230769231,0.4834018349647522,0.4334070086479187
mux6.csv,128,102,6,60,1,1,7,5.47,0.9739130434782609,0.9230769230769231,0.2824690639972687,0.3325423002243042
mux6.csv,128,102,6,70,1,1,6,4.69,0.5130434782608696,0.5384615384615384,0.6854755282402039,0.700241208076477
mux6.csv,128,102,6,90,1,1,4,3.12,0.808695652173913,0.8461538461538461,0.5071285367012024,0.4907481372356415
credit_a.csv,690,552,15,0,1,1,2,0.29,0.8808373590982287,0.782608695652174,0.31440913677215576,0.4282606840133667
credit_a.csv,690,552,15,10,1,1,2,0.29,0.8888888888888888,0.8260869565217391,0.30153658986091614,0.41586917638778687
credit_a.csv,690,552,15,20,1,1,1,0.14,0.8776167471819646,0.8695652173913043,0.33397993445396423,0.3398073613643646
credit_a.csv,690,552,15,30,1,1,4,0.58,0.8776167471819646,0.855072463768116,0.3543091416358948,0.42265585064888
credit_a.csv,690,552,15,40,1,1,3,0.43,0.8856682769726248,0.8405797101449275,0.31206342577934265,0.36646002531051636
credit_a.csv,690,552,15,50,1,1,2,0.29,0.8760064412238325,0.8985507246376812,0.31248220801353455,0.28057435154914856
credit_a.csv,690,552,15,60,1,1,4,0.58,0.8840579710144928,0.9130434782608695,0.3262816071510315,0.3168993592262268
credit_a.csv,690,552,15,70,1,1,4,0.58,0.9001610305958132,0.7536231884057971,0.30142879486083984,0.4531160593032837
credit_a.csv,690,552,15,80,1,1,5,0.72,0.8904991948470209,0.7391304347826086,0.3071388602256775,0.46322089433670044
credit_a.csv,690,552,15,90,1,1,1,0.14,0.893719806763285,0.8405797101449275,0.31394389271736145,0.3627493977546692
SPECTF.csv,349,279,44,0,1,1,41,11.75,0.9554140127388535,0.8571428571428571,0.2242303043603897,0.28919029235839844
SPECTF.csv,349,279,44,10,1,1,3,0.86,0.9363057324840764,0.9142857142857143,0.20548374950885773,0.19469943642616272
SPECTF.csv,349,279,44,20,1,1,10,2.87,0.8726114649681529,0.7142857142857143,0.32265108823776245,0.5218408107757568
SPECTF.csv,349,279,44,30,1,1,2,0.57,0.7261146496815286,0.7428571428571429,0.3149072527885437,0.3936530351638794
SPECTF.csv,349,279,44,50,1,1,1,0.29,0.8885350318471338,0.8857142857142857,0.2554567754268646,0.2809535562992096
SPECTF.csv,349,279,44,80,1,1,36,10.32,0.9426751592356688,0.9142857142857143,0.20472505688667297,0.1918606013059616
SPECTF.csv,349,279,44,90,1,1,1,0.29,0.9299363057324841,0.8857142857142857,0.22427572309970856,0.24363639950752258
disclosure_x_bias.csv,662,529,3,0,1,1,11,1.66,0.5697478991596638,0.5223880597014925,0.6818946003913879,0.683962881565094
disclosure_x_bias.csv,662,529,3,20,1,1,2,0.30,0.5747899159663865,0.5223880597014925,0.6843985319137573,0.6943099498748779
disclosure_x_bias.csv,662,529,3,30,1,1,7,1.06,0.5546218487394958,0.5522388059701493,0.683021068572998,0.6898460984230042
disclosure_x_bias.csv,662,529,3,50,1,1,16,2.42,0.5142857142857142,0.5522388059701493,0.6893889904022217,0.6868017315864563
disclosure_x_bias.csv,662,529,3,60,1,1,2,0.30,0.5680672268907563,0.6119402985074627,0.6834685206413269,0.671699583530426
disclosure_x_bias.csv,662,529,3,70,1,1,4,0.60,0.5747899159663865,0.5671641791044776,0.6809374094009399,0.6836535930633545
disclosure_x_bias.csv,662,529,3,80,1,1,4,0.60,0.5294117647058824,0.44776119402985076,0.690335214138031,0.7038499116897583
AP_Ovary_Lung.csv,324,259,10935,0,1,1,8,2.47,0.9896907216494846,0.8787878787878788,0.21990922093391418,1.1294971704483032
AP_Ovary_Lung.csv,324,259,10935,10,1,1,3,0.93,0.979381443298969,0.9090909090909091,0.031432297080755234,0.29357385635375977
AP_Ovary_Lung.csv,324,259,10935,20,1,1,1,0.31,0.9965635738831615,0.9090909090909091,0.04502136632800102,0.3951655924320221
AP_Ovary_Lung.csv,324,259,10935,40,1,1,1,0.31,0.9759450171821306,0.8787878787878788,0.20610441267490387,0.5428633689880371
AP_Ovary_Lung.csv,324,259,10935,50,1,1,15,4.63,0.9828178694158075,0.9696969696969697,0.03560323640704155,0.20252741873264313
AP_Ovary_Lung.csv,324,259,10935,60,1,1,1,0.31,0.993127147766323,0.9393939393939394,0.2151128202676773,0.2642364203929901
AP_Ovary_Lung.csv,324,259,10935,70,1,1,13,4.01,1.0,0.9696969696969697,0.09438571333885193,0.123720183968544
AP_Ovary_Lung.csv,324,259,10935,80,1,1,39,12.04,0.9828178694158075,0.9090909090909091,0.04228324443101883,0.3602636158466339
AP_Ovary_Lung.csv,324,259,10935,90,1,1,1,0.31,0.9828178694158075,0.8181818181818182,0.17539188265800476,0.5340710282325745
AP_Endometrium_Lung.csv,187,149,10935,0,1,1,7,3.74,0.9940476190476191,1.0,0.04656582325696945,0.040215540677309036
AP_Endometrium_Lung.csv,187,149,10935,10,1,1,1,0.53,1.0,0.8947368421052632,0.06217797473073006,0.32722577452659607
AP_Endometrium_Lung.csv,187,149,10935,30,1,1,23,12.30,0.9880952380952381,0.9473684210526315,0.03826013579964638,0.23671820759773254
AP_Endometrium_Lung.csv,187,149,10935,60,1,1,1,0.53,1.0,0.9473684210526315,0.03671753779053688,0.07381904870271683
AP_Endometrium_Lung.csv,187,149,10935,70,1,1,10,5.35,1.0,0.8947368421052632,0.04263462498784065,0.294218510389328
AP_Endometrium_Lung.csv,187,149,10935,80,1,1,8,4.28,1.0,0.9473684210526315,0.048166174441576004,0.07906362414360046
AP_Endometrium_Lung.csv,187,149,10935,90,1,1,7,3.74,0.9702380952380952,1.0,0.048385340720415115,0.009416941553354263
AP_Ovary_Uterus.csv,322,257,10935,0,1,1,8,2.48,0.9826989619377162,0.8181818181818182,0.06532234698534012,0.517481803894043
AP_Ovary_Uterus.csv,322,257,10935,10,1,1,3,0.93,0.9896193771626297,0.9090909090909091,0.3039172291755676,0.6917850971221924
AP_Ovary_Uterus.csv,322,257,10935,20,1,1,4,1.24,0.986159169550173,0.9393939393939394,0.03781702741980553,0.15492311120033264
AP_Ovary_Uterus.csv,322,257,10935,30,1,1,10,3.11,0.9896193771626297,0.7878787878787878,0.042897820472717285,0.40397465229034424
AP_Ovary_Uterus.csv,322,257,10935,40,1,1,16,4.97,0.9896193771626297,0.8181818181818182,0.07451576739549637,0.5189037322998047
AP_Ovary_Uterus.csv,322,257,10935,50,1,1,4,1.24,0.986159169550173,0.9090909090909091,0.05129312351346016,0.2968589961528778
AP_Ovary_Uterus.csv,322,257,10935,60,1,1,2,0.62,0.9930795847750865,0.8787878787878788,0.12111694365739822,0.3853711783885956
AP_Ovary_Uterus.csv,322,257,10935,70,1,1,1,0.31,0.9757785467128027,0.8181818181818182,0.3862571716308594,0.8219188451766968
AP_Ovary_Uterus.csv,322,257,10935,80,1,1,1,0.31,0.9896193771626297,0.8181818181818182,0.03136824816465378,0.5243088006973267
fri_c4_100_10.csv,100,80,10,0,1,1,4,4.00,0.5111111111111111,0.7,0.704815685749054,0.6373199224472046
fri_c4_100_10.csv,100,80,10,10,1,1,3,3.00,0.7333333333333333,0.6,0.5502215027809143,0.5868433713912964
fri_c4_100_10.csv,100,80,10,20,1,1,13,13.00,0.7555555555555555,0.6,0.5549529194831848,0.5827635526657104
fri_c4_100_10.csv,100,80,10,40,1,1,9,9.00,0.5444444444444444,0.4,0.6843127608299255,0.7155340909957886
fri_c4_100_10.csv,100,80,10,50,1,1,2,2.00,0.7444444444444445,0.5,0.5425568222999573,0.6600611805915833
fri_c4_100_10.csv,100,80,10,60,1,1,2,2.00,0.5222222222222223,0.6,0.6922922134399414,0.6778106689453125
fri_c4_100_10.csv,100,80,10,70,1,1,4,4.00,0.45555555555555555,0.6,0.7043977379798889,0.705534815788269
fri_c4_100_10.csv,100,80,10,90,1,1,3,3.00,0.7222222222222222,0.5,0.5734755396842957,0.6738616228103638
AP_Colon_Kidney.csv,546,436,10935,0,1,1,17,3.11,0.9979633401221996,1.0,0.005115099251270294,8.100882405415177e-05
AP_Colon_Kidney.csv,546,436,10935,10,1,1,2,0.37,0.9959266802443992,0.9454545454545454,0.2017376869916916,0.410006582736969
AP_Colon_Kidney.csv,546,436,10935,30,1,1,4,0.73,0.9898167006109979,0.9818181818181818,0.014919957146048546,0.02990676648914814
AP_Colon_Kidney.csv,546,436,10935,40,1,1,24,4.40,1.0,0.9818181818181818,0.0491052083671093,0.12809120118618011
AP_Colon_Kidney.csv,546,436,10935,50,1,1,3,0.55,0.9877800407331976,0.9818181818181818,0.01236041821539402,0.11156401038169861
AP_Colon_Kidney.csv,546,436,10935,60,1,1,9,1.65,0.9877800407331976,0.9454545454545454,0.03940704092383385,0.11299873143434525
AP_Colon_Kidney.csv,546,436,10935,70,1,1,2,0.37,0.9938900203665988,0.9818181818181818,0.014662393368780613,0.19644786417484283
AP_Colon_Kidney.csv,546,436,10935,80,1,1,3,0.55,0.9918533604887984,0.9818181818181818,0.00985074695199728,0.026375997811555862
AP_Colon_Kidney.csv,546,436,10935,90,1,1,5,0.92,1.0,0.9090909090909091,0.007319243624806404,0.33311712741851807
heart-statlog.csv,270,216,13,0,1,1,1,0.37,0.897119341563786,0.7777777777777778,0.2973232865333557,0.45769909024238586
heart-statlog.csv,270,216,13,10,1,1,4,1.48,0.8683127572016461,0.9259259259259259,0.360986590385437,0.3888779282569885
heart-statlog.csv,270,216,13,20,1,1,1,0.37,0.8888888888888888,0.7777777777777778,0.3248560130596161,0.4468420147895813
heart-statlog.csv,270,216,13,30,1,1,1,0.37,0.8641975308641975,0.7407407407407407,0.3649084270000458,0.5404500365257263
heart-statlog.csv,270,216,13,40,1,1,1,0.37,0.8683127572016461,0.7777777777777778,0.32758891582489014,0.4560146927833557
heart-statlog.csv,270,216,13,50,1,1,2,0.74,0.8683127572016461,0.8148148148148148,0.39728572964668274,0.45716604590415955
heart-statlog.csv,270,216,13,60,1,1,4,1.48,0.8641975308641975,0.9259259259259259,0.33558329939842224,0.29460376501083374
heart-statlog.csv,270,216,13,70,1,1,1,0.37,0.8806584362139918,0.7777777777777778,0.3441750407218933,0.4662844240665436
heart-statlog.csv,270,216,13,80,1,1,7,2.59,0.8888888888888888,0.7037037037037037,0.34401971101760864,0.5469015836715698
heart-statlog.csv,270,216,13,90,1,1,1,0.37,0.897119341563786,0.8518518518518519,0.3403806686401367,0.4050489068031311
buggyCrx.csv,690,552,15,0,1,1,2,0.29,0.8888888888888888,0.855072463768116,0.3093734681606293,0.3593604862689972
buggyCrx.csv,690,552,15,10,1,1,4,0.58,0.8824476650563607,0.9130434782608695,0.3081058859825134,0.305951863527298
buggyCrx.csv,690,552,15,20,1,1,1,0.14,0.8824476650563607,0.8695652173913043,0.3329189717769623,0.3411964774131775
buggyCrx.csv,690,552,15,40,1,1,2,0.29,0.8727858293075684,0.8840579710144928,0.34566599130630493,0.3021622896194458
buggyCrx.csv,690,552,15,50,1,1,1,0.14,0.8824476650563607,0.9130434782608695,0.3210383951663971,0.28967544436454773
buggyCrx.csv,690,552,15,60,1,1,2,0.29,0.8824476650563607,0.855072463768116,0.30674177408218384,0.3762553930282593
buggyCrx.csv,690,552,15,70,1,1,1,0.14,0.8985507246376812,0.782608695652174,0.3489331603050232,0.5043080449104309
buggyCrx.csv,690,552,15,80,1,1,2,0.29,0.8904991948470209,0.8405797101449275,0.3012874722480774,0.3580339550971985
buggyCrx.csv,690,552,15,90,1,1,8,1.16,0.8904991948470209,0.8405797101449275,0.303618460893631,0.4226699471473694
tae.csv,151,120,5,0,1,1,21,13.91,0.6444444444444445,0.75,0.5869380235671997,0.571637749671936
tae.csv,151,120,5,10,1,1,8,5.30,0.6666666666666666,0.5625,0.6574221253395081,0.684931755065918
tae.csv,151,120,5,20,1,1,1,0.66,0.6666666666666666,0.6875,0.5760209560394287,0.5583499670028687
tae.csv,151,120,5,40,1,1,7,4.64,0.7777777777777778,0.6875,0.5531001687049866,0.6279236674308777
tae.csv,151,120,5,50,1,1,2,1.32,0.6592592592592592,0.625,0.5546497702598572,0.6043126583099365
tae.csv,151,120,5,60,1,1,6,3.97,0.6518518518518519,0.6875,0.6061970591545105,0.5426684617996216
tae.csv,151,120,5,80,1,1,2,1.32,0.7333333333333333,0.75,0.5723115801811218,0.5788567066192627
tae.csv,151,120,5,90,1,1,9,5.96,0.7111111111111111,0.6875,0.5743297338485718,0.5863968729972839
boston_corrected.csv,506,404,20,0,1,1,3,0.59,0.9076923076923077,0.8627450980392157,0.26138460636138916,0.30791136622428894
boston_corrected.csv,506,404,20,10,1,1,1,0.20,0.8945054945054945,0.9215686274509803,0.28289470076560974,0.2634015679359436
boston_corrected.csv,506,404,20,20,1,1,5,0.99,0.8923076923076924,0.8823529411764706,0.27444976568222046,0.26701855659484863
boston_corrected.csv,506,404,20,30,1,1,5,0.99,0.8945054945054945,0.9411764705882353,0.2553398609161377,0.17994071543216705
boston_corrected.csv,506,404,20,40,1,1,4,0.79,0.8857142857142857,0.9411764705882353,0.2712949812412262,0.19807104766368866
boston_corrected.csv,506,404,20,50,1,1,1,0.20,0.8923076923076924,0.8431372549019608,0.27508288621902466,0.39137130975723267
boston_corrected.csv,506,404,20,60,1,1,1,0.20,0.865934065934066,0.9019607843137255,0.3452067971229553,0.3978314995765686
boston_corrected.csv,506,404,20,70,1,1,5,0.99,0.8857142857142857,0.8235294117647058,0.3142072260379791,0.49409326910972595
boston_corrected.csv,506,404,20,80,1,1,3,0.59,0.8879120879120879,0.8235294117647058,0.274072527885437,0.3935452997684479
boston_corrected.csv,506,404,20,90,1,1,3,0.59,0.8351648351648352,0.8431372549019608,0.45808738470077515,0.6319137215614319
rmftsa_ctoarrivals.csv,264,211,2,0,1,1,3,1.14,0.7721518987341772,0.7037037037037037,0.4590564966201782,0.5373604893684387
rmftsa_ctoarrivals.csv,264,211,2,10,1,1,2,0.76,0.8185654008438819,0.8888888888888888,0.43632063269615173,0.39989030361175537
rmftsa_ctoarrivals.csv,264,211,2,20,1,1,3,1.14,0.7637130801687764,0.6666666666666666,0.5226721167564392,0.5714486241340637
rmftsa_ctoarrivals.csv,264,211,2,30,1,1,1,0.38,0.7721518987341772,0.7037037037037037,0.4509948194026947,0.4352544844150543
rmftsa_ctoarrivals.csv,264,211,2,50,1,1,2,0.76,0.7341772151898734,0.7777777777777778,0.47926780581474304,0.40514203906059265
rmftsa_ctoarrivals.csv,264,211,2,60,1,1,8,3.03,0.759493670886076,0.7407407407407407,0.4433426558971405,0.49985721707344055
rmftsa_ctoarrivals.csv,264,211,2,70,1,1,8,3.03,0.7510548523206751,0.8518518518518519,0.4572562873363495,0.38442569971084595
rmftsa_ctoarrivals.csv,264,211,2,80,1,1,10,3.79,0.7890295358649789,0.7407407407407407,0.4960020184516907,0.5216737389564514
rmftsa_ctoarrivals.csv,264,211,2,90,1,1,5,1.89,0.7341772151898734,0.5555555555555556,0.5792354345321655,0.6481801271438599
planning-relax.csv,182,145,12,0,1,1,4,2.20,0.7484662576687117,0.42105263157894735,0.5786252021789551,0.8298692107200623
planning-relax.csv,182,145,12,10,1,1,5,2.75,0.7055214723926381,0.7894736842105263,0.606106698513031,0.5680134892463684
planning-relax.csv,182,145,12,20,1,1,2,1.10,0.7239263803680982,0.631578947368421,0.5930268168449402,0.6520625948905945
planning-relax.csv,182,145,12,30,1,1,18,9.89,0.7177914110429447,0.5263157894736842,0.6354394555091858,0.7197152972221375
planning-relax.csv,182,145,12,40,1,1,15,8.24,0.7055214723926381,0.7894736842105263,0.596413791179657,0.5427587628364563
planning-relax.csv,182,145,12,50,1,1,8,4.40,0.7177914110429447,0.6842105263157895,0.5936949253082275,0.6330887675285339
planning-relax.csv,182,145,12,60,1,1,17,9.34,0.7116564417177914,0.7368421052631579,0.5923848152160645,0.5796666145324707
planning-relax.csv,182,145,12,70,1,1,14,7.69,0.26380368098159507,0.47368421052631576,0.7135274410247803,0.6925507187843323
planning-relax.csv,182,145,12,80,1,1,8,4.40,0.7116564417177914,0.7368421052631579,0.5911020636558533,0.5913999676704407
planning-relax.csv,182,145,12,90,1,1,7,3.85,0.7177914110429447,0.6842105263157895,0.592953085899353,0.6191210746765137
fri_c2_500_10.csv,500,400,10,0,1,1,17,3.40,0.8044444444444444,0.92,0.48618385195732117,0.41424560546875
fri_c2_500_10.csv,500,400,10,10,1,1,10,2.00,0.8266666666666667,0.82,0.5237802267074585,0.5374210476875305
fri_c2_500_10.csv,500,400,10,20,1,1,5,1.00,0.82,0.7,0.510908305644989,0.5591039061546326
fri_c2_500_10.csv,500,400,10,30,1,1,2,0.40,0.8155555555555556,0.78,0.49854010343551636,0.5457517504692078
fri_c2_500_10.csv,500,400,10,40,1,1,2,0.40,0.5533333333333333,0.74,0.6824721693992615,0.6154725551605225
fri_c2_500_10.csv,500,400,10,50,1,1,3,0.60,0.8266666666666667,0.7,0.47561052441596985,0.5653597712516785
fri_c2_500_10.csv,500,400,10,60,1,1,1,0.20,0.8111111111111111,0.74,0.5105457901954651,0.5997300148010254
fri_c2_500_10.csv,500,400,10,70,1,1,1,0.20,0.8133333333333334,0.64,0.5506271123886108,0.6776635050773621
fri_c2_500_10.csv,500,400,10,80,1,1,4,0.80,0.8088888888888889,0.74,0.48606377840042114,0.5225893259048462
fri_c2_500_10.csv,500,400,10,90,1,1,13,2.60,0.8155555555555556,0.94,0.5705747604370117,0.48914361000061035
AP_Colon_Omentum.csv,363,290,10935,0,1,1,6,1.65,0.9539877300613497,0.972972972972973,0.15704435110092163,0.17812059819698334
AP_Colon_Omentum.csv,363,290,10935,10,1,1,1,0.28,0.9969325153374233,0.8918918918918919,0.03912375867366791,0.4164543151855469
AP_Colon_Omentum.csv,363,290,10935,20,1,1,2,0.55,0.9969325153374233,0.918918918918919,0.04476630687713623,0.07568622380495071
AP_Colon_Omentum.csv,363,290,10935,30,1,1,10,2.75,0.99079754601227,0.9459459459459459,0.04758177325129509,0.16926702857017517
AP_Colon_Omentum.csv,363,290,10935,40,1,1,10,2.75,0.9478527607361963,0.918918918918919,0.05912357196211815,0.5835641622543335
AP_Colon_Omentum.csv,363,290,10935,50,1,1,13,3.58,0.9723926380368099,0.8108108108108109,0.04633183404803276,0.48944854736328125
AP_Colon_Omentum.csv,363,290,10935,60,1,1,1,0.28,0.9723926380368099,0.918918918918919,0.10683244466781616,0.21000972390174866
AP_Colon_Omentum.csv,363,290,10935,70,1,1,2,0.55,0.9969325153374233,0.8918918918918919,0.06260911375284195,0.32889118790626526
AP_Colon_Omentum.csv,363,290,10935,80,1,1,8,2.20,0.9938650306748467,0.9459459459459459,0.057968869805336,0.07979751378297806
AP_Colon_Omentum.csv,363,290,10935,90,1,1,2,0.55,1.0,0.972972972972973,0.01566704362630844,0.2099190503358841
lsvt.csv,126,100,310,0,1,1,1,0.79,1.0,0.7692307692307693,0.0896124541759491,0.30670177936553955
lsvt.csv,126,100,310,10,1,1,1,0.79,1.0,0.8461538461538461,0.17727386951446533,0.25888949632644653
lsvt.csv,126,100,310,20,1,1,1,0.79,0.9823008849557522,1.0,0.11412901431322098,0.09241963177919388
lsvt.csv,126,100,310,30,1,1,1,0.79,0.9823008849557522,0.7692307692307693,0.20012572407722473,0.501787543296814
lsvt.csv,126,100,310,40,1,1,15,11.90,0.9823008849557522,0.7692307692307693,0.10593992471694946,0.3026723265647888
lsvt.csv,126,100,310,50,1,1,20,15.87,0.9734513274336283,0.9230769230769231,0.38414067029953003,0.46120020747184753
lsvt.csv,126,100,310,60,1,1,7,5.56,0.9646017699115044,0.7692307692307693,0.14115731418132782,0.37929561734199524
lsvt.csv,126,100,310,70,1,1,1,0.79,0.9646017699115044,0.7692307692307693,0.27030739188194275,0.545735239982605
lsvt.csv,126,100,310,80,1,1,1,0.79,0.9823008849557522,1.0,0.11468961834907532,0.1492195874452591
lsvt.csv,126,100,310,90,1,1,1,0.79,0.6548672566371682,0.7692307692307693,0.2822023928165436,0.2976438105106354
fri_c2_1000_25.csv,1000,800,25,10,1,1,2,0.20,0.84,0.86,0.46199744939804077,0.44304755330085754
fri_c2_1000_25.csv,1000,800,25,20,1,1,2,0.20,0.8088888888888889,0.76,0.42938897013664246,0.45452064275741577
fri_c2_1000_25.csv,1000,800,25,30,1,1,2,0.20,0.8122222222222222,0.84,0.4921658933162689,0.4863605201244354
fri_c2_1000_25.csv,1000,800,25,40,1,1,3,0.30,0.76,0.73,0.5005428791046143,0.5180609226226807
fri_c2_1000_25.csv,1000,800,25,50,1,1,1,0.10,0.8044444444444444,0.77,0.443389356136322,0.49033477902412415
fri_c2_1000_25.csv,1000,800,25,60,1,1,3,0.30,0.7733333333333333,0.66,0.5340144038200378,0.6260629892349243
fri_c2_1000_25.csv,1000,800,25,80,1,1,1,0.10,0.7911111111111111,0.85,0.5009634494781494,0.4355652332305908
fri_c2_1000_25.csv,1000,800,25,90,1,1,7,0.70,0.7622222222222222,0.83,0.5521421432495117,0.5101467967033386
monk1.csv,556,444,6,0,1,1,11,1.98,0.6,0.5892857142857143,0.6664959788322449,0.6686803102493286
monk1.csv,556,444,6,10,1,1,1,0.18,0.63,0.5535714285714286,0.669792652130127,0.6986678838729858
monk1.csv,556,444,6,20,1,1,2,0.36,0.824,0.9107142857142857,0.5400330424308777,0.48101523518562317
monk1.csv,556,444,6,30,1,1,10,1.80,0.89,0.875,0.4664612114429474,0.4890221953392029
monk1.csv,556,444,6,60,1,1,3,0.54,0.716,0.75,0.5466695427894592,0.5844992995262146
monk1.csv,556,444,6,70,1,1,2,0.36,0.832,0.8035714285714286,0.5103723406791687,0.4886326789855957
AP_Prostate_Kidney.csv,329,263,10935,0,1,1,4,1.22,0.9966216216216216,0.9696969696969697,0.053649984300136566,0.11936918646097183
AP_Prostate_Kidney.csv,329,263,10935,10,1,1,10,3.04,1.0,1.0,0.014589596539735794,0.017578421160578728
AP_Prostate_Kidney.csv,329,263,10935,20,1,1,1,0.30,0.9763513513513513,0.9696969696969697,0.024531161412596703,0.04126187786459923
AP_Prostate_Kidney.csv,329,263,10935,30,1,1,16,4.86,1.0,0.9696969696969697,0.03270318731665611,0.06761234998703003
AP_Prostate_Kidney.csv,329,263,10935,40,1,1,19,5.78,1.0,0.9696969696969697,0.25189176201820374,0.2484121024608612
AP_Prostate_Kidney.csv,329,263,10935,50,1,1,1,0.30,0.9966216216216216,0.9393939393939394,0.06386864185333252,0.20976534485816956
AP_Prostate_Kidney.csv,329,263,10935,80,1,1,2,0.61,0.9932432432432432,0.9696969696969697,0.04278524965047836,0.12037311494350433
AP_Prostate_Kidney.csv,329,263,10935,90,1,1,4,1.22,0.9966216216216216,1.0,0.011833693832159042,0.015164473094046116
fri_c4_1000_25.csv,1000,800,25,10,1,1,1,0.10,0.6722222222222223,0.59,0.6154225468635559,0.6772546172142029
fri_c4_1000_25.csv,1000,800,25,20,1,1,2,0.20,0.6677777777777778,0.63,0.6170357465744019,0.6494799852371216
fri_c4_1000_25.csv,1000,800,25,30,1,1,1,0.10,0.7588888888888888,0.79,0.5476739406585693,0.5462067127227783
fri_c4_1000_25.csv,1000,800,25,40,1,1,11,1.10,0.5377777777777778,0.63,0.6915149688720703,0.6665098667144775
fri_c4_1000_25.csv,1000,800,25,50,1,1,1,0.10,0.6911111111111111,0.65,0.5742120742797852,0.6043550968170166
fri_c4_1000_25.csv,1000,800,25,60,1,1,3,0.30,0.6977777777777778,0.69,0.5909136533737183,0.590632438659668
fri_c4_1000_25.csv,1000,800,25,70,1,1,3,0.30,0.69,0.64,0.591354250907898,0.6184018850326538
fri_c4_1000_25.csv,1000,800,25,80,1,1,1,0.10,0.7133333333333334,0.67,0.568095862865448,0.5963658690452576
fri_c4_1000_25.csv,1000,800,25,90,1,1,5,0.50,0.67,0.59,0.6090165376663208,0.6735565066337585
fri_c1_250_5.csv,250,200,5,0,1,1,1,0.40,0.76,0.6,0.600635290145874,0.6530740261077881
fri_c1_250_5.csv,250,200,5,10,1,1,1,0.40,0.72,0.72,0.5748227834701538,0.6263546943664551
fri_c1_250_5.csv,250,200,5,20,1,1,12,4.80,0.5422222222222223,0.36,0.6779782176017761,0.7475400567054749
fri_c1_250_5.csv,250,200,5,30,1,1,5,2.00,0.5244444444444445,0.52,0.6683995723724365,0.7052909731864929
fri_c1_250_5.csv,250,200,5,40,1,1,1,0.40,0.7777777777777778,0.64,0.536508321762085,0.6035143733024597
fri_c1_250_5.csv,250,200,5,50,1,1,6,2.40,0.4577777777777778,0.64,0.6959419846534729,0.6816737651824951
fri_c1_250_5.csv,250,200,5,60,1,1,1,0.40,0.7111111111111111,0.6,0.5962449908256531,0.677065372467041
fri_c1_250_5.csv,250,200,5,70,1,1,4,1.60,0.6755555555555556,0.64,0.6043990254402161,0.6625828742980957
fri_c1_250_5.csv,250,200,5,80,1,1,2,0.80,0.6755555555555556,0.72,0.6381207704544067,0.6607894897460938
fri_c1_250_5.csv,250,200,5,90,1,1,12,4.80,0.7022222222222222,0.56,0.6204800009727478,0.6591805815696716
heart_h.csv,294,235,13,0,1,1,1,0.34,0.8409090909090909,0.8333333333333334,0.39812639355659485,0.49136650562286377
heart_h.csv,294,235,13,10,1,1,1,0.34,0.8636363636363636,0.7666666666666667,0.38060522079467773,0.46836045384407043
heart_h.csv,294,235,13,20,1,1,2,0.68,0.8257575757575758,0.7333333333333333,0.39957988262176514,0.5853883624076843
heart_h.csv,294,235,13,30,1,1,2,0.68,0.8598484848484849,0.8,0.3461269438266754,0.3910868763923645
heart_h.csv,294,235,13,40,1,1,1,0.34,0.8484848484848485,0.7666666666666667,0.3867850601673126,0.45181265473365784
